110 1 0.00 0.0000 New Taxiway 22
111  54.17545359  007.88902292
111  54.17531324  007.88915275
111  54.17533583  007.88923229
111  54.17538513  007.88919136
111  54.17540772  007.88926505
113  54.17550220  007.88917381
110 1 0.00 0.0000 New Taxiway 21
111  54.17590294  007.88869700
111  54.17588115  007.88871401
111  54.17591352  007.88884694
113  54.17593468  007.88882780
110 1 0.00 0.0000 New Taxiway 20
111  54.17574318  007.88873065
111  54.17574956  007.88875556
111  54.17545158  007.88902179
111  54.17558918  007.88945304
111  54.17590936  007.88916757
111  54.17589768  007.88912214
111  54.17594647  007.88908052
113  54.17583339  007.88865125
110 2 0.00 0.0000 New Taxiway 2
111  54.17612519  007.88966005
111  54.17597500  007.88914933
111  54.17599961  007.88912001
111  54.17587768  007.88860539
111  54.17531039  007.88914203
111  54.17532992  007.88926339
111  54.17536721  007.88939688
111  54.17499075  007.89002186
111  54.17530772  007.89056493
111  54.17570425  007.88992751
111  54.17605586  007.88961381
113  54.17609233  007.88972618
110 1 0.00 0.0000 New Taxiway 3
111  54.17532678  007.88924710
111  54.17485858  007.89000231
111  54.17530335  007.89078781
113  54.17576424  007.89004747
130 Airport Boundary 1
111  54.17587777  007.88858744
111  54.17527146  007.88911025
111  54.17472236  007.89000439
111  54.17529720  007.89102068
111  54.17608654  007.88974054
113  54.17613230  007.88964771
120 Linear Feature 26
111  54.17550363  007.88959099 20
115  54.17550774  007.88962842
120 Linear Feature 25
111  54.17550295  007.88959099 20
111  54.17544065  007.88949040 20
111  54.17538382  007.88957578 20
115  54.17532289  007.88945063
120 Linear Feature 24
111  54.17545021  007.88926912 20
111  54.17556092  007.88963453 20
111  54.17569196  007.88952130 20
112  54.17571757  007.88939006  54.17569422  007.88930900 20
115  54.17569422  007.88930900
120 Linear Feature 19
111  54.17566437  007.88979096 1
115  54.17555962  007.88988337
120 Linear Feature 18
111  54.17553927  007.88984536 1
111  54.17583054  007.88956515 1
112  54.17584380  007.88945192  54.17582889  007.88940238 1
112  54.17578415  007.88937832  54.17578249  007.88937832 1
111  54.17576924  007.88937974 1
115  54.17574439  007.88928632
120 Linear Feature 17
111  54.17529505  007.88951841 20
111  54.17547730  007.88974727 20
111  54.17549917  007.88971147 20
111  54.17547548  007.88963362 20
115  54.17550282  007.88959003
120 Linear Feature 16
111  54.17528555  007.88998888 3
115  54.17528507  007.88996096
120 Linear Feature 15
111  54.17528735  007.89003660 3
115  54.17528720  007.89000544
120 Linear Feature 14
111  54.17528898  007.89008043 3
115  54.17528845  007.89005156
120 Linear Feature 13
111  54.17530863  007.89006932 3
115  54.17529664  007.89008449
120 Linear Feature 12
111  54.17533196  007.89004394 3
115  54.17531665  007.89005993
120 Linear Feature 11
111  54.17533913  007.88999880 3
111  54.17535667  007.89001479 3
115  54.17533913  007.89003488
120 Linear Feature 10
111  54.17531456  007.88997687 3
115  54.17532910  007.88998982
120 Linear Feature 9
111  54.17528924  007.88995370 3
115  54.17530561  007.88997018
120 H3
112  54.17561481  007.88983534  54.17564400  007.88987580 1
112  54.17562818  007.89003800  54.17559927  007.89009734 1
112  54.17551808  007.89008480  54.17548210  007.89005117 1
114  54.17549053  007.88985624  54.17553431  007.88977918 1
120 H2
112  54.17536321  007.89024636  54.17539240  007.89028681 1
112  54.17537658  007.89044217  54.17534767  007.89050150 1
112  54.17526949  007.89048382  54.17523351  007.89045019 1
114  54.17524194  007.89026211  54.17528572  007.89018505 1
120 H1
112  54.17528903  007.88971718  54.17531823  007.88975764 1
112  54.17529739  007.88991813  54.17526848  007.88997746 1
112  54.17518729  007.88995807  54.17515131  007.88992444 1
114  54.17516476  007.88973122  54.17520854  007.88965416 1
120 Linear Feature 6
111  54.17531179  007.89000762 3
115  54.17531179  007.89002945
120 Linear Feature 5
111  54.17532520  007.89002945 3
115  54.17530061  007.89002945
120 Linear Feature 4
111  54.17532488  007.89000817 3
115  54.17529773  007.89000707
1300  54.17582558  007.88942526  58.57 misc helos FrontHangar
1301 E none 
19  54.17529477  007.89086241 0 New Windsock 9
99
